sample_id,has_instruction,ade_instruction_m,fde_instruction_m,ade_baseline_m,fde_baseline_m,delta_ade_m,delta_fde_m,ade_instruction_norm,fde_instruction_norm,ade_baseline_norm,fde_baseline_norm,delta_ade_norm,delta_fde_norm
scene-0044_0_b032006f,1,4.4733926653862,9.412274360656738,5.63149094581604,11.787306070327759,1.15809828042984,2.3750317096710205,0.44733926653862,0.9412274360656738,0.563149094581604,1.1787306070327759,0.11580982804298401,0.23750317096710205
scene-0044_2_b032006f,1,4.941912293434143,9.180411696434021,6.366246938705444,12.242058515548706,1.4243346452713013,3.061646819114685,0.4941912293434143,0.9180411696434021,0.6366246938705444,1.2242058515548706,0.14243346452713013,0.3061646819114685
scene-0044_4_b032006f,1,4.221229553222656,5.752662420272827,5.563253164291382,8.647673726081848,1.3420236110687256,2.895011305809021,0.4221229553222656,0.5752662420272827,0.5563253164291382,0.8647673726081848,0.13420236110687256,0.2895011305809021
scene-0044_6_b032006f,1,3.0013275146484375,1.6530242562294006,4.0437012910842896,3.126786947250366,1.042373776435852,1.4737626910209656,0.30013275146484375,0.16530242562294006,0.40437012910842896,0.3126786947250366,0.1042373776435852,0.14737626910209656
scene-0044_8_b032006f,1,2.6622799038887024,8.13025951385498,2.674614191055298,5.811593532562256,0.012334287166595459,-2.3186659812927246,0.26622799038887024,0.813025951385498,0.2674614191055298,0.5811593532562256,0.001233428716659546,-0.23186659812927246
scene-0044_10_b032006f,1,5.5178409814834595,17.768443822860718,5.212172865867615,15.189741849899292,-0.3056681156158447,-2.578701972961426,0.551784098148346,1.7768443822860718,0.5212172865867615,1.5189741849899292,-0.030566811561584473,-0.2578701972961426
scene-0044_12_b032006f,1,7.640225291252136,22.52009630203247,7.2879815101623535,20.11612892150879,-0.3522437810897827,-2.4039673805236816,0.7640225291252136,2.252009630203247,0.7287981510162354,2.011612892150879,-0.03522437810897827,-0.24039673805236816
scene-0044_14_b032006f,1,5.470830798149109,16.886662244796753,5.360227823257446,15.114983320236206,-0.1106029748916626,-1.7716789245605469,0.5470830798149109,1.6886662244796753,0.5360227823257446,1.5114983320236206,-0.01106029748916626,-0.1771678924560547
scene-0044_16_b032006f,1,8.968009948730469,23.422327041625977,8.629580736160278,21.441702842712402,-0.33842921257019043,-1.9806241989135742,0.8968009948730469,2.3422327041625977,0.8629580736160278,2.1441702842712402,-0.03384292125701904,-0.19806241989135742
scene-0044_18_b032006f,1,10.343577861785889,24.510774612426758,9.931608438491821,22.505183219909668,-0.4119694232940674,-2.00559139251709,1.0343577861785889,2.451077461242676,0.9931608438491821,2.250518321990967,-0.04119694232940674,-0.20055913925170898
scene-0044_20_b032006f,1,9.476117491722107,21.94035291671753,8.476194143295288,19.19577717781067,-0.9999233484268188,-2.7445757389068604,0.9476117491722107,2.194035291671753,0.8476194143295288,1.919577717781067,-0.09999233484268188,-0.27445757389068604
scene-0044_22_b032006f,1,8.495656251907349,20.306365489959717,7.841126918792725,18.440321683883667,-0.654529333114624,-1.8660438060760498,0.8495656251907349,2.0306365489959717,0.7841126918792725,1.8440321683883667,-0.0654529333114624,-0.18660438060760498
scene-0044_23_b032006f,1,7.9666465520858765,19.719101190567017,7.5351256132125854,18.23276162147522,-0.431520938873291,-1.4863395690917969,0.7966646552085876,1.9719101190567017,0.7535125613212585,1.823276162147522,-0.0431520938873291,-0.1486339569091797
scene-0044_0_471b05c1,1,5.690802335739136,14.201550483703613,5.63149094581604,11.787306070327759,-0.0593113899230957,-2.4142444133758545,0.5690802335739136,1.4201550483703613,0.563149094581604,1.1787306070327759,-0.00593113899230957,-0.24142444133758545
scene-0044_2_471b05c1,1,6.152963638305664,13.433281183242798,6.366246938705444,12.242058515548706,0.21328330039978027,-1.1912226676940918,0.6152963638305664,1.3433281183242798,0.6366246938705444,1.2242058515548706,0.021328330039978027,-0.11912226676940918
scene-0044_4_471b05c1,1,5.509952902793884,10.50905704498291,5.563253164291382,8.647673726081848,0.05330026149749756,-1.861383318901062,0.5509952902793884,1.050905704498291,0.5563253164291382,0.8647673726081848,0.005330026149749756,-0.1861383318901062
