sample_id,has_instruction,ade_instruction_m,fde_instruction_m,ade_baseline_m,fde_baseline_m,delta_ade_m,delta_fde_m,ade_instruction_norm,fde_instruction_norm,ade_baseline_norm,fde_baseline_norm,delta_ade_norm,delta_fde_norm
scene-0042_0_2b61885d,1,10.070319175720215,22.410519123077393,10.957967042922974,23.64264488220215,0.8876478672027588,1.2321257591247559,1.0070319175720215,2.2410519123077393,1.0957967042922974,2.364264488220215,0.08876478672027588,0.12321257591247559
scene-0042_3_2b61885d,1,4.067699611186981,10.897049903869629,5.331582427024841,12.475470304489136,1.26388281583786,1.5784204006195068,0.4067699611186981,1.089704990386963,0.5331582427024841,1.2475470304489136,0.126388281583786,0.15784204006195068
scene-0042_6_2b61885d,1,5.937315225601196,14.144805669784546,7.098287343978882,15.644141435623169,1.1609721183776855,1.499335765838623,0.5937315225601196,1.4144805669784546,0.7098287343978882,1.564414143562317,0.11609721183776855,0.1499335765838623
scene-0042_9_2b61885d,1,4.022010266780853,8.429447412490845,5.230585336685181,9.841256141662598,1.2085750699043274,1.411808729171753,0.4022010266780853,0.8429447412490845,0.5230585336685181,0.9841256141662598,0.12085750699043274,0.1411808729171753
scene-0042_12_2b61885d,1,3.658764362335205,6.917009353637695,4.8597633838653564,8.484193086624146,1.2009990215301514,1.5671837329864502,0.3658764362335205,0.6917009353637695,0.48597633838653564,0.8484193086624146,0.12009990215301514,0.15671837329864502
scene-0042_15_2b61885d,1,1.050059050321579,1.9096018373966217,2.5344064831733704,3.7767034769058228,1.4843474328517914,1.867101639509201,0.1050059050321579,0.19096018373966217,0.25344064831733704,0.3776703476905823,0.14843474328517914,0.1867101639509201
scene-0042_18_2b61885d,1,1.4491663873195648,0.7401815056800842,1.9775596261024475,2.7050048112869263,0.5283932387828827,1.964823305606842,0.14491663873195648,0.07401815056800842,0.19775596261024475,0.2705004811286926,0.05283932387828827,0.1964823305606842
scene-0042_21_2b61885d,1,0.7852542400360107,1.2011180818080902,2.0847901701927185,2.5814029574394226,1.2995359301567078,1.3802848756313324,0.07852542400360107,0.12011180818080902,0.20847901701927185,0.25814029574394226,0.12995359301567078,0.13802848756313324
scene-0042_24_2b61885d,1,2.7687329053878784,6.860628724098206,3.6784571409225464,7.4116575717926025,0.909724235534668,0.551028847694397,0.27687329053878784,0.6860628724098206,0.36784571409225464,0.7411657571792603,0.0909724235534668,0.0551028847694397
scene-0042_0_3f35bd9b,1,10.070319175720215,22.410519123077393,10.957967042922974,23.64264488220215,0.8876478672027588,1.2321257591247559,1.0070319175720215,2.2410519123077393,1.0957967042922974,2.364264488220215,0.08876478672027588,0.12321257591247559
scene-0042_3_3f35bd9b,1,4.067699611186981,10.897049903869629,5.331582427024841,12.475470304489136,1.26388281583786,1.5784204006195068,0.4067699611186981,1.089704990386963,0.5331582427024841,1.2475470304489136,0.126388281583786,0.15784204006195068
scene-0042_6_3f35bd9b,1,5.937315225601196,14.144805669784546,7.098287343978882,15.644141435623169,1.1609721183776855,1.499335765838623,0.5937315225601196,1.4144805669784546,0.7098287343978882,1.564414143562317,0.11609721183776855,0.1499335765838623
scene-0042_9_3f35bd9b,1,4.022010266780853,8.429447412490845,5.230585336685181,9.841256141662598,1.2085750699043274,1.411808729171753,0.4022010266780853,0.8429447412490845,0.5230585336685181,0.9841256141662598,0.12085750699043274,0.1411808729171753
scene-0042_12_3f35bd9b,1,3.658764362335205,6.917009353637695,4.8597633838653564,8.484193086624146,1.2009990215301514,1.5671837329864502,0.3658764362335205,0.6917009353637695,0.48597633838653564,0.8484193086624146,0.12009990215301514,0.15671837329864502
scene-0042_15_3f35bd9b,1,1.050059050321579,1.9096018373966217,2.5344064831733704,3.7767034769058228,1.4843474328517914,1.867101639509201,0.1050059050321579,0.19096018373966217,0.25344064831733704,0.3776703476905823,0.14843474328517914,0.1867101639509201
scene-0042_18_3f35bd9b,1,1.4491663873195648,0.7401815056800842,1.9775596261024475,2.7050048112869263,0.5283932387828827,1.964823305606842,0.14491663873195648,0.07401815056800842,0.19775596261024475,0.2705004811286926,0.05283932387828827,0.1964823305606842
scene-0042_21_3f35bd9b,1,0.7852542400360107,1.2011180818080902,2.0847901701927185,2.5814029574394226,1.2995359301567078,1.3802848756313324,0.07852542400360107,0.12011180818080902,0.20847901701927185,0.25814029574394226,0.12995359301567078,0.13802848756313324
scene-0042_24_3f35bd9b,1,2.7687329053878784,6.860628724098206,3.6784571409225464,7.4116575717926025,0.909724235534668,0.551028847694397,0.27687329053878784,0.6860628724098206,0.36784571409225464,0.7411657571792603,0.0909724235534668,0.0551028847694397
scene-0042_0_d41d8cd9,0,10.070319175720215,22.410519123077393,10.957967042922974,23.64264488220215,0.8876478672027588,1.2321257591247559,1.0070319175720215,2.2410519123077393,1.0957967042922974,2.364264488220215,0.08876478672027588,0.12321257591247559
scene-0042_3_d41d8cd9,0,4.067699611186981,10.897049903869629,5.331582427024841,12.475470304489136,1.26388281583786,1.5784204006195068,0.4067699611186981,1.089704990386963,0.5331582427024841,1.2475470304489136,0.126388281583786,0.15784204006195068
scene-0042_6_d41d8cd9,0,5.937315225601196,14.144805669784546,7.098287343978882,15.644141435623169,1.1609721183776855,1.499335765838623,0.5937315225601196,1.4144805669784546,0.7098287343978882,1.564414143562317,0.11609721183776855,0.1499335765838623
scene-0042_9_d41d8cd9,0,4.022010266780853,8.429447412490845,5.230585336685181,9.841256141662598,1.2085750699043274,1.411808729171753,0.4022010266780853,0.8429447412490845,0.5230585336685181,0.9841256141662598,0.12085750699043274,0.1411808729171753
scene-0042_12_d41d8cd9,0,3.658764362335205,6.917009353637695,4.8597633838653564,8.484193086624146,1.2009990215301514,1.5671837329864502,0.3658764362335205,0.6917009353637695,0.48597633838653564,0.8484193086624146,0.12009990215301514,0.15671837329864502
scene-0042_15_d41d8cd9,0,1.050059050321579,1.9096018373966217,2.5344064831733704,3.7767034769058228,1.4843474328517914,1.867101639509201,0.1050059050321579,0.19096018373966217,0.25344064831733704,0.3776703476905823,0.14843474328517914,0.1867101639509201
