sample_id,has_instruction,ade_instruction_m,fde_instruction_m,ade_baseline_m,fde_baseline_m,delta_ade_m,delta_fde_m,ade_instruction_norm,fde_instruction_norm,ade_baseline_norm,fde_baseline_norm,delta_ade_norm,delta_fde_norm
scene-0042_8_6683fe5c,1,5.417227149009705,11.67012333869934,5.447167158126831,11.462185382843018,0.029940009117126465,-0.20793795585632324,0.5417227149009705,1.167012333869934,0.5447167158126831,1.1462185382843018,0.0029940009117126465,-0.020793795585632324
scene-0042_9_6683fe5c,1,4.2372927069664,9.091762900352478,4.253273606300354,8.796539306640625,0.015980899333953857,-0.295223593711853,0.42372927069664,0.9091762900352478,0.4253273606300354,0.8796539306640625,0.0015980899333953857,-0.029522359371185303
scene-0042_10_6683fe5c,1,4.329909980297089,9.178694486618042,4.351974129676819,9.010794758796692,0.022064149379730225,-0.1678997278213501,0.43299099802970886,0.9178694486618042,0.4351974129676819,0.9010794758796692,0.0022064149379730225,-0.01678997278213501
scene-0042_11_6683fe5c,1,4.1400909423828125,8.552099466323853,4.1757988929748535,8.46536636352539,0.035707950592041016,-0.08673310279846191,0.41400909423828125,0.8552099466323853,0.41757988929748535,0.8465366363525391,0.0035707950592041016,-0.008673310279846191
scene-0042_12_6683fe5c,1,4.094493389129639,8.270687460899353,4.112067222595215,8.183072209358215,0.017573833465576172,-0.0876152515411377,0.40944933891296387,0.8270687460899353,0.4112067222595215,0.8183072209358215,0.0017573833465576172,-0.00876152515411377
scene-0042_13_6683fe5c,1,3.319593667984009,6.172970533370972,3.3164680004119873,5.969200134277344,-0.0031256675720214844,-0.20377039909362793,0.3319593667984009,0.6172970533370972,0.33164680004119873,0.5969200134277344,-0.00031256675720214844,-0.020377039909362793
scene-0042_14_6683fe5c,1,2.279164493083954,4.309462606906891,2.2745203971862793,4.0726035833358765,-0.0046440958976745605,-0.2368590235710144,0.22791644930839539,0.4309462606906891,0.22745203971862793,0.40726035833358765,-0.00046440958976745605,-0.02368590235710144
scene-0042_15_6683fe5c,1,1.4747074246406555,3.1956660747528076,1.4990830421447754,3.0607083439826965,0.024375617504119873,-0.13495773077011108,0.14747074246406555,0.31956660747528076,0.14990830421447754,0.30607083439826965,0.0024375617504119873,-0.013495773077011108
scene-0042_16_6683fe5c,1,0.8140038698911667,2.2951440513134003,0.8669708669185638,2.1790702641010284,0.052966997027397156,-0.11607378721237183,0.08140038698911667,0.22951440513134003,0.08669708669185638,0.21790702641010284,0.005296699702739716,-0.011607378721237183
scene-0042_17_6683fe5c,1,2.072041928768158,2.2872228920459747,2.328287959098816,2.69393652677536,0.25624603033065796,0.4067136347293854,0.2072041928768158,0.22872228920459747,0.2328287959098816,0.269393652677536,0.025624603033065796,0.04067136347293854
scene-0042_18_6683fe5c,1,1.3311579823493958,1.7980904877185822,1.5732942521572113,1.9974477589130402,0.24213626980781555,0.199357271194458,0.13311579823493958,0.17980904877185822,0.15732942521572113,0.19974477589130402,0.024213626980781555,0.0199357271194458
scene-0042_19_6683fe5c,1,8.516783714294434,18.41402530670166,8.761274218559265,19.174611568450928,0.24449050426483154,0.7605862617492676,0.8516783714294434,1.841402530670166,0.8761274218559265,1.9174611568450928,0.024449050426483154,0.07605862617492676
scene-0042_20_6683fe5c,1,4.633459448814392,10.531408786773682,4.763305187225342,10.623078346252441,0.1298457384109497,0.09166955947875977,0.4633459448814392,1.0531408786773682,0.4763305187225342,1.0623078346252441,0.01298457384109497,0.009166955947875977
scene-0042_21_6683fe5c,1,1.3381397724151611,3.2288089394569397,1.4704957604408264,2.94781357049942,0.13235598802566528,-0.28099536895751953,0.1338139772415161,0.32288089394569397,0.14704957604408264,0.294781357049942,0.013235598802566528,-0.028099536895751953
